Customer_ID,Age,Gender,Location,Income Level,Number of Active Policies,Total Premium Paid,Claim Frequency,Policy Upgrades,Occupation,Coverage Amount,Policy Type
CUST28385,65,Male,Urban,Medium,3,31414.82,2,1,Self-Employed,315000.0,Health
CUST28386,21,Male,Rural,Low,1,36378.16,3,1,Salaried,785000.0,Life
CUST28387,31,Female,Suburban,Medium,1,14263.79,2,1,Student,411000.0,Health
CUST28388,73,Male,Suburban,Low,2,28370.71,1,1,Salaried,800000.0,Health
CUST28389,66,Male,Suburban,Medium,2,36827.84,0,1,Salaried,314000.0,Auto
CUST28390,34,Female,Suburban,Low,1,17701.98,3,0,Salaried,357000.0,Auto
CUST28391,38,Male,Urban,Medium,1,16356.64,0,2,Self-Employed,551000.0,Life
CUST28392,33,Male,Urban,High,1,10377.15,1,2,Student,778000.0,Auto
CUST28393,43,Male,Rural,High,4,18159.4,1,0,Self-Employed,299000.0,Auto
CUST28394,26,Male,Urban,Low,5,27690.17,2,2,Student,400000.0,Auto
CUST28395,19,Female,Urban,Low,4,22588.46,1,2,Retired,501000.0,Life
CUST28396,60,Male,Urban,Medium,2,22599.76,0,2,Student,573000.0,Life
CUST28397,32,Male,Urban,Low,1,16781.92,0,1,Self-Employed,505000.0,Auto
CUST28398,52,Female,Urban,Medium,2,34435.07,1,2,Salaried,832000.0,Life
CUST28399,41,Female,Suburban,Medium,4,40127.83,1,0,Retired,252000.0,Property
CUST28400,65,Male,Urban,Medium,2,16114.49,1,0,Salaried,505000.0,Auto
CUST28401,70,Male,Urban,Low,1,29615.93,2,0,Self-Employed,724000.0,Health
CUST28402,68,Male,Urban,Medium,3,17614.08,1,1,Salaried,761000.0,Life
CUST28403,71,Female,Urban,Medium,0,24452.35,1,1,Business Owner,131000.0,Auto
CUST28404,55,Female,Rural,Medium,2,20954.46,2,2,Salaried,585000.0,Health
CUST28405,31,Female,Urban,High,4,32753.29,1,1,Business Owner,773000.0,Property
CUST28406,54,Male,Suburban,Low,4,29580.93,0,2,Salaried,312000.0,Life
CUST28407,54,Male,Suburban,Medium,1,17173.86,1,2,Student,464000.0,Auto
CUST28408,23,Female,Urban,Low,5,13183.39,2,1,Self-Employed,217000.0,Auto
CUST28409,35,Female,Rural,Low,2,32190.8,0,1,Student,480000.0,Health
CUST28410,39,Male,Suburban,Medium,2,22915.62,1,1,Retired,408000.0,Health
CUST28411,35,Female,Suburban,Medium,2,20033.19,0,2,Salaried,543000.0,Property
CUST28412,68,Male,Urban,High,5,30483.01,1,2,Self-Employed,526000.0,Property
CUST28413,19,Female,Urban,Medium,0,7680.7,0,1,Salaried,432000.0,Life
CUST28414,49,Male,Urban,Medium,2,6718.83,2,2,Retired,359000.0,Life
CUST28415,34,Female,Suburban,Low,4,20861.84,3,0,Retired,487000.0,Auto
CUST28416,18,Male,Rural,Low,3,39140.57,0,0,Salaried,664000.0,Life
CUST28417,26,Female,Rural,Medium,1,22511.56,0,1,Retired,542000.0,Auto
CUST28418,30,Female,Rural,Medium,4,14266.58,0,0,Salaried,177000.0,Health
CUST28419,53,Female,Urban,Medium,1,31276.43,0,0,Salaried,708000.0,Property
CUST28420,54,Female,Suburban,High,1,45257.32,0,0,Business Owner,828000.0,Health
CUST28421,47,Female,Urban,Medium,1,8918.41,3,0,Salaried,537000.0,Auto
CUST28422,48,Female,Urban,Medium,4,19559.6,1,0,Salaried,568000.0,Life
CUST28423,40,Male,Urban,Medium,0,10403.86,0,1,Retired,263000.0,Life
CUST28424,67,Female,Urban,Medium,1,40868.61,0,1,Salaried,591000.0,Life
CUST28425,45,Male,Suburban,Medium,2,31682.22,2,2,Salaried,555000.0,Auto
CUST28426,27,Female,Rural,Medium,1,25948.43,0,1,Self-Employed,435000.0,Life
CUST28427,42,Female,Rural,Medium,3,33942.82,0,0,Self-Employed,613000.0,Auto
CUST28428,53,Male,Suburban,Medium,1,32254.19,1,2,Salaried,414000.0,Life
CUST28429,43,Male,Suburban,Medium,2,16854.49,0,1,Self-Employed,395000.0,Auto
CUST28430,43,Male,Urban,Medium,2,22060.82,0,0,Retired,710000.0,Auto
CUST28431,62,Female,Suburban,Low,3,12836.44,2,0,Salaried,495000.0,Property
CUST28432,30,Female,Suburban,Medium,1,10696.24,1,0,Retired,601000.0,Property
CUST28433,34,Male,Urban,High,1,13810.05,2,1,Self-Employed,823000.0,Life
CUST28434,57,Male,Urban,Medium,3,53735.89,0,1,Salaried,569000.0,Auto
CUST28435,21,Male,Urban,Medium,3,24102.81,0,0,Student,306000.0,Health
CUST28436,40,Female,Suburban,Medium,3,16213.08,0,2,Self-Employed,601000.0,Auto
CUST28437,52,Male,Suburban,Medium,5,20962.09,3,0,Salaried,672000.0,Property
CUST28438,28,Male,Suburban,Low,2,20776.09,0,1,Business Owner,475000.0,Property
CUST28439,29,Female,Urban,Low,2,29913.76,4,0,Retired,683000.0,Auto
CUST28440,26,Male,Rural,Medium,4,26480.04,3,0,Salaried,253000.0,Life
CUST28441,32,Female,Rural,Medium,0,19492.22,1,1,Business Owner,768000.0,Property
CUST28442,62,Male,Urban,Medium,0,34689.94,1,1,Retired,329000.0,Life
CUST28443,54,Male,Urban,Medium,4,16309.67,0,0,Salaried,499000.0,Health
CUST28444,22,Male,Urban,High,1,4874.69,1,2,Self-Employed,358000.0,Auto
CUST28445,36,Male,Rural,Medium,1,29452.12,0,2,Salaried,400000.0,Property
CUST28446,28,Male,Suburban,Low,5,14509.28,0,1,Student,194000.0,Auto
CUST28447,26,Female,Suburban,Low,4,17773.33,4,2,Self-Employed,576000.0,Health
CUST28448,52,Male,Urban,High,2,26232.66,0,1,Retired,414000.0,Auto
CUST28449,67,Male,Rural,Medium,2,22647.62,1,1,Retired,921000.0,Health
CUST28450,44,Male,Urban,Medium,3,39172.13,0,1,Self-Employed,579000.0,Property
CUST28451,30,Male,Urban,Medium,0,1000.0,1,0,Salaried,748000.0,Life
CUST28452,74,Female,Urban,High,3,29096.76,0,0,Salaried,815000.0,Health
CUST28453,29,Male,Suburban,Medium,1,12217.77,0,2,Self-Employed,221000.0,Health
CUST28454,26,Female,Suburban,Low,1,27099.02,1,1,Salaried,487000.0,Property
CUST28455,59,Female,Urban,Medium,2,39822.06,0,2,Retired,601000.0,Property
CUST28456,45,Female,Rural,Medium,1,24718.74,3,0,Self-Employed,862000.0,Property
CUST28457,30,Female,Urban,Low,3,38667.86,0,1,Salaried,585000.0,Auto
CUST28458,37,Male,Urban,Medium,2,20799.3,0,1,Self-Employed,160000.0,Auto
CUST28459,69,Female,Urban,Medium,2,32960.11,0,0,Salaried,525000.0,Property
CUST28460,30,Male,Rural,High,1,17002.54,0,0,Salaried,399000.0,Property
CUST28461,44,Female,Urban,High,2,28368.62,1,1,Salaried,507000.0,Health
CUST28462,43,Female,Urban,Medium,2,17986.91,1,0,Business Owner,769000.0,Property
CUST28463,46,Female,Suburban,Medium,3,22375.54,2,0,Student,660000.0,Property
CUST28464,46,Female,Rural,High,2,7685.82,1,1,Retired,50000.0,Auto
CUST28465,39,Female,Suburban,Medium,2,7389.03,1,2,Salaried,555000.0,Life
CUST28466,26,Male,Suburban,Medium,1,23925.13,1,0,Self-Employed,436000.0,Life
CUST28467,41,Male,Suburban,Low,2,21666.48,2,1,Retired,50000.0,Auto
CUST28468,59,Male,Suburban,Medium,2,21253.2,1,1,Salaried,383000.0,Health
CUST28469,36,Female,Urban,Medium,1,22694.06,0,2,Salaried,532000.0,Health
CUST28470,55,Female,Suburban,Medium,3,18553.7,1,0,Salaried,531000.0,Life
CUST28471,48,Male,Suburban,Medium,3,16049.49,1,1,Self-Employed,544000.0,Auto
CUST28472,56,Female,Suburban,Medium,0,43576.67,1,0,Self-Employed,478000.0,Property
CUST28473,32,Female,Suburban,Medium,1,28901.04,1,0,Retired,427000.0,Auto
CUST28474,71,Female,Urban,Low,0,19929.77,0,0,Self-Employed,718000.0,Health
CUST28475,49,Male,Rural,Low,0,10062.09,1,0,Business Owner,885000.0,Health
CUST28476,68,Male,Rural,Medium,2,17932.05,2,1,Salaried,596000.0,Auto
CUST28477,63,Female,Suburban,High,4,16638.63,1,1,Self-Employed,617000.0,Health
CUST28478,65,Male,Urban,Low,4,17913.59,0,1,Retired,666000.0,Auto
CUST28479,63,Female,Urban,Low,1,50178.56,0,1,Salaried,889000.0,Life
CUST28480,46,Male,Suburban,Low,2,14561.31,1,0,Self-Employed,578000.0,Health
CUST28481,74,Male,Urban,Low,0,17791.67,2,0,Student,120000.0,Auto
CUST28482,69,Male,Suburban,Medium,1,13435.26,0,0,Self-Employed,715000.0,Property
CUST28483,51,Male,Urban,Medium,2,6344.31,1,0,Retired,463000.0,Auto
CUST28484,26,Female,Rural,High,2,27810.19,0,1,Self-Employed,221000.0,Auto
CUST28485,52,Male,Rural,High,3,25855.65,1,1,Salaried,425000.0,Health
CUST28486,23,Male,Rural,High,4,13848.52,0,0,Business Owner,515000.0,Life
CUST28487,54,Female,Suburban,Low,4,14427.68,0,1,Salaried,524000.0,Health
CUST28488,31,Female,Urban,Medium,2,27202.93,0,2,Business Owner,840000.0,Property
CUST28489,64,Male,Urban,Medium,0,21091.16,1,0,Salaried,208000.0,Life
CUST28490,67,Female,Suburban,Medium,3,28529.67,0,1,Retired,621000.0,Life
CUST28491,66,Male,Suburban,Low,2,37344.71,0,2,Salaried,406000.0,Health
CUST28492,26,Male,Suburban,Medium,3,30211.97,2,1,Salaried,636000.0,Property
CUST28493,36,Male,Suburban,Low,2,15080.57,3,1,Self-Employed,646000.0,Property
CUST28494,40,Male,Suburban,Low,0,31647.24,2,1,Self-Employed,679000.0,Health
CUST28495,74,Female,Urban,Low,3,17637.08,0,1,Salaried,555000.0,Property
CUST28496,58,Female,Rural,Medium,3,30853.56,1,0,Salaried,621000.0,Life
CUST28497,45,Male,Urban,Medium,4,36924.67,2,1,Retired,735000.0,Health
CUST28498,33,Female,Urban,Medium,0,45167.97,1,1,Retired,366000.0,Property
CUST28499,43,Female,Suburban,High,4,34463.8,0,1,Salaried,172000.0,Auto
CUST28500,55,Male,Urban,Medium,2,15931.11,1,2,Retired,493000.0,Health
CUST28501,57,Male,Rural,Low,1,9218.84,1,1,Salaried,751000.0,Health
CUST28502,42,Male,Urban,Medium,3,17384.02,1,1,Self-Employed,179000.0,Auto
CUST28503,52,Male,Urban,Low,1,14837.59,0,0,Student,558000.0,Auto
CUST28504,71,Female,Urban,Medium,4,21661.27,2,1,Retired,387000.0,Auto
CUST28505,22,Male,Suburban,Medium,3,29678.19,0,0,Salaried,281000.0,Auto
CUST28506,24,Male,Urban,High,1,28469.95,3,1,Student,604000.0,Auto
CUST28507,40,Female,Urban,Medium,3,35833.4,2,1,Salaried,583000.0,Auto
CUST28508,42,Male,Urban,Medium,3,10087.86,1,0,Self-Employed,697000.0,Auto
CUST28509,18,Male,Urban,Medium,2,34651.28,0,0,Self-Employed,502000.0,Property
CUST28510,39,Female,Rural,Low,1,19400.04,0,0,Self-Employed,767000.0,Health
CUST28511,70,Female,Suburban,High,6,11019.47,1,1,Self-Employed,532000.0,Health
CUST28512,21,Male,Suburban,Medium,4,29705.7,0,2,Self-Employed,180000.0,Health
CUST28513,45,Male,Suburban,Low,3,15238.86,1,0,Salaried,511000.0,Auto
CUST28514,65,Female,Suburban,Low,2,19796.72,2,1,Business Owner,485000.0,Life
CUST28515,31,Male,Urban,Medium,3,24005.46,0,0,Salaried,301000.0,Health
CUST28516,50,Female,Rural,Medium,2,26698.33,1,2,Retired,409000.0,Life
CUST28517,21,Female,Suburban,Medium,5,22167.9,1,0,Salaried,859000.0,Life
CUST28518,59,Male,Suburban,Medium,3,22505.76,0,0,Retired,628000.0,Health
CUST28519,28,Female,Rural,Medium,0,29896.28,1,2,Salaried,820000.0,Health
CUST28520,56,Male,Rural,Low,1,30061.96,1,0,Salaried,548000.0,Auto
CUST28521,49,Female,Rural,High,4,22477.7,0,0,Salaried,523000.0,Auto
CUST28522,21,Female,Suburban,Low,0,6354.62,2,0,Salaried,883000.0,Life
CUST28523,18,Male,Suburban,Medium,6,8515.33,1,0,Salaried,310000.0,Life
CUST28524,43,Male,Urban,Medium,2,30086.65,1,0,Salaried,740000.0,Health
CUST28525,50,Female,Urban,High,1,20013.34,1,1,Retired,220000.0,Life
CUST28526,34,Male,Suburban,Low,0,20304.08,3,1,Salaried,323000.0,Auto
CUST28527,44,Female,Urban,Medium,3,15847.75,0,1,Self-Employed,929000.0,Life
CUST28528,59,Male,Urban,High,1,20725.28,2,0,Self-Employed,424000.0,Auto
CUST28529,22,Male,Urban,High,2,41166.4,1,1,Salaried,606000.0,Auto
CUST28530,24,Male,Suburban,Medium,1,10478.59,0,1,Self-Employed,436000.0,Auto
CUST28531,42,Male,Suburban,Medium,5,41833.2,0,1,Salaried,401000.0,Health
CUST28532,25,Female,Suburban,Medium,0,30724.24,0,0,Salaried,768000.0,Property
CUST28533,51,Male,Urban,Low,3,26185.05,2,1,Self-Employed,789000.0,Auto
CUST28534,58,Male,Suburban,Low,2,26481.96,2,1,Self-Employed,490000.0,Auto
CUST28535,21,Male,Urban,Low,3,12139.01,2,2,Salaried,592000.0,Health
CUST28536,29,Male,Suburban,Medium,2,29830.49,1,1,Self-Employed,546000.0,Health
CUST28537,48,Male,Urban,High,2,15342.61,2,1,Self-Employed,817000.0,Health
CUST28538,28,Male,Urban,Low,0,39303.15,0,0,Self-Employed,659000.0,Health
CUST28539,54,Male,Suburban,High,3,20117.13,3,1,Self-Employed,498000.0,Health
CUST28540,61,Female,Rural,Medium,1,28641.31,1,1,Salaried,803000.0,Health
CUST28541,70,Female,Urban,Medium,4,17681.35,2,0,Retired,543000.0,Life
CUST28542,53,Male,Rural,High,0,5861.79,0,3,Business Owner,336000.0,Auto
CUST28543,62,Female,Urban,Low,0,1914.04,2,0,Self-Employed,456000.0,Property
CUST28544,39,Male,Suburban,High,3,24415.82,1,0,Retired,851000.0,Life
CUST28545,18,Female,Suburban,Medium,4,37669.1,1,1,Self-Employed,360000.0,Health
CUST28546,67,Male,Urban,High,2,28967.95,0,2,Student,484000.0,Health
CUST28547,21,Male,Urban,High,3,1000.0,1,1,Salaried,331000.0,Property
CUST28548,53,Male,Suburban,Medium,3,34422.47,1,0,Self-Employed,267000.0,Life
CUST28549,25,Female,Urban,High,3,7528.11,2,1,Salaried,456000.0,Auto
CUST28550,42,Male,Suburban,Low,5,11454.47,0,1,Salaried,247000.0,Life
CUST28551,45,Male,Suburban,Low,0,23659.12,0,0,Student,769000.0,Auto
CUST28552,69,Male,Urban,Medium,1,17128.13,1,1,Salaried,242000.0,Auto
CUST28553,55,Male,Suburban,Medium,1,13551.61,0,2,Student,772000.0,Life
CUST28554,53,Male,Suburban,Low,3,22013.82,1,1,Salaried,447000.0,Life
CUST28555,53,Female,Rural,Medium,2,23432.7,1,1,Salaried,730000.0,Health
CUST28556,60,Female,Suburban,Medium,3,37057.17,0,1,Salaried,242000.0,Health
CUST28557,58,Female,Urban,Low,2,13937.78,2,0,Self-Employed,526000.0,Health
CUST28558,63,Male,Urban,Medium,6,33246.35,0,2,Retired,584000.0,Auto
CUST28559,21,Male,Suburban,Medium,2,22538.9,0,1,Salaried,729000.0,Auto
CUST28560,30,Male,Urban,Medium,4,17591.54,0,1,Salaried,654000.0,Life
CUST28561,55,Female,Urban,Low,4,1000.0,0,0,Retired,533000.0,Life
CUST28562,62,Male,Urban,Low,2,15179.63,1,0,Retired,583000.0,Life
CUST28563,42,Female,Suburban,High,3,28009.54,0,1,Salaried,455000.0,Health
CUST28564,20,Male,Suburban,Medium,1,22378.05,1,1,Self-Employed,339000.0,Auto
CUST28565,72,Male,Suburban,Medium,2,18869.99,1,0,Salaried,564000.0,Health
CUST28566,49,Female,Urban,Medium,4,37426.33,0,2,Self-Employed,571000.0,Health
CUST28567,56,Male,Rural,Medium,1,21198.24,3,0,Self-Employed,246000.0,Auto
CUST28568,18,Male,Urban,Medium,1,20053.56,1,2,Salaried,224000.0,Auto
CUST28569,28,Female,Suburban,Low,2,5482.02,2,1,Self-Employed,253000.0,Property
CUST28570,19,Female,Rural,Medium,2,25249.31,0,1,Business Owner,334000.0,Auto
CUST28571,22,Female,Rural,High,4,34156.21,1,0,Retired,832000.0,Auto
CUST28572,73,Male,Rural,Medium,2,26047.91,1,1,Student,796000.0,Health
CUST28573,39,Male,Urban,High,2,33218.01,1,0,Salaried,364000.0,Auto
CUST28574,63,Female,Suburban,Medium,2,15743.67,1,1,Business Owner,577000.0,Health
CUST28575,30,Female,Rural,Low,3,28594.66,1,0,Self-Employed,556000.0,Auto
CUST28576,65,Male,Urban,Low,3,28899.64,1,0,Salaried,505000.0,Health
CUST28577,40,Male,Urban,Medium,3,29138.62,3,1,Student,758000.0,Auto
CUST28578,64,Male,Urban,High,1,20325.3,1,2,Self-Employed,550000.0,Auto
CUST28579,48,Male,Rural,High,2,22057.54,4,1,Self-Employed,232000.0,Property
CUST28580,52,Male,Urban,High,3,33790.48,0,2,Self-Employed,462000.0,Auto
CUST28581,55,Female,Urban,Medium,3,29415.56,0,2,Self-Employed,441000.0,Auto
CUST28582,58,Male,Suburban,Medium,5,21665.85,0,1,Business Owner,687000.0,Health
CUST28583,52,Male,Suburban,High,1,22242.57,1,1,Self-Employed,587000.0,Auto
CUST28584,62,Female,Rural,Low,3,19747.25,1,1,Salaried,643000.0,Health
CUST28585,30,Female,Urban,Medium,0,25221.03,3,2,Salaried,543000.0,Life
CUST28586,71,Male,Rural,Medium,1,9539.66,2,0,Business Owner,202000.0,Health
CUST28587,24,Male,Urban,Low,3,24946.53,1,2,Salaried,710000.0,Health
CUST28588,22,Male,Suburban,Low,2,22345.94,0,0,Self-Employed,799000.0,Life
CUST28589,46,Female,Suburban,Low,1,19424.06,1,1,Salaried,723000.0,Auto
CUST28590,25,Male,Urban,Medium,3,19966.74,0,2,Retired,825000.0,Auto
CUST28591,25,Male,Urban,High,2,12847.73,1,2,Salaried,460000.0,Life
CUST28592,71,Male,Rural,Medium,4,27371.46,0,1,Student,82000.0,Health
CUST28593,24,Female,Rural,Medium,1,17744.15,0,1,Self-Employed,360000.0,Life
CUST28594,36,Male,Urban,Medium,5,16312.81,1,0,Salaried,418000.0,Life
CUST28595,56,Male,Suburban,Medium,1,9240.97,1,1,Salaried,552000.0,Auto
CUST28596,40,Male,Urban,Medium,3,17369.84,2,3,Business Owner,684000.0,Property
CUST28597,53,Male,Rural,Medium,4,19392.53,1,2,Business Owner,612000.0,Property
CUST28598,59,Female,Urban,High,2,14447.08,0,2,Salaried,549000.0,Auto
CUST28599,49,Male,Urban,Low,1,25455.42,1,0,Student,182000.0,Health
CUST28600,62,Female,Suburban,Medium,2,27157.89,1,0,Business Owner,977000.0,Property
CUST28601,21,Female,Rural,High,1,31681.66,0,2,Self-Employed,326000.0,Life
CUST28602,47,Female,Suburban,High,1,32246.99,0,2,Student,67000.0,Life
CUST28603,68,Male,Suburban,Medium,3,31619.38,1,1,Salaried,392000.0,Life
CUST28604,59,Male,Rural,Medium,2,39232.01,1,1,Self-Employed,508000.0,Auto
CUST28605,56,Male,Urban,Medium,4,35576.57,1,0,Salaried,733000.0,Auto
CUST28606,22,Female,Rural,Medium,2,28732.92,0,1,Business Owner,702000.0,Auto
CUST28607,20,Male,Urban,Medium,2,19740.51,0,0,Business Owner,617000.0,Life
CUST28608,39,Female,Suburban,Low,1,28266.15,2,2,Retired,675000.0,Health
CUST28609,45,Female,Urban,High,2,30961.46,0,2,Self-Employed,899000.0,Health
CUST28610,39,Female,Urban,Medium,2,17281.54,1,1,Retired,177000.0,Health
CUST28611,39,Male,Rural,High,0,33918.37,1,2,Self-Employed,487000.0,Auto
CUST28612,51,Male,Urban,Low,3,18350.85,0,2,Business Owner,499000.0,Property
CUST28613,46,Female,Rural,Medium,0,36642.25,0,1,Self-Employed,626000.0,Health
CUST28614,60,Female,Suburban,Low,4,32742.54,2,1,Self-Employed,565000.0,Property
CUST28615,59,Female,Urban,Low,1,22843.65,1,1,Salaried,613000.0,Health
CUST28616,72,Male,Urban,Medium,2,34199.3,2,1,Salaried,640000.0,Health
CUST28617,30,Female,Urban,Medium,1,24106.82,1,0,Retired,669000.0,Auto
CUST28618,24,Male,Urban,High,3,26595.46,1,1,Retired,361000.0,Health
CUST28619,27,Male,Suburban,Medium,2,26279.91,0,0,Business Owner,497000.0,Health
CUST28620,45,Female,Urban,Medium,2,22051.28,1,0,Salaried,224000.0,Health
CUST28621,21,Male,Urban,High,1,34701.48,0,0,Self-Employed,477000.0,Auto
CUST28622,49,Male,Urban,Low,0,18530.86,1,1,Business Owner,297000.0,Property
CUST28623,39,Female,Suburban,Medium,2,13543.43,0,2,Salaried,304000.0,Auto
CUST28624,37,Male,Suburban,High,1,13711.77,2,0,Salaried,400000.0,Auto
CUST28625,65,Male,Rural,Low,2,40747.65,0,1,Salaried,693000.0,Health
CUST28626,37,Male,Urban,Low,2,22005.09,0,1,Salaried,430000.0,Auto
CUST28627,23,Male,Urban,Low,2,25751.83,0,0,Salaried,302000.0,Property
CUST28628,26,Male,Suburban,Medium,1,38331.43,0,1,Self-Employed,332000.0,Health
CUST28629,45,Male,Urban,Low,1,12182.42,1,0,Retired,478000.0,Property
CUST28630,30,Male,Urban,Medium,2,13564.34,2,0,Salaried,50000.0,Property
CUST28631,48,Female,Suburban,Medium,2,32264.86,0,0,Business Owner,530000.0,Health
CUST28632,56,Female,Urban,Low,3,31376.03,2,1,Business Owner,754000.0,Life
CUST28633,67,Male,Suburban,Medium,6,30867.39,0,2,Salaried,438000.0,Auto
CUST28634,31,Male,Rural,Medium,6,32902.88,0,1,Salaried,327000.0,Life
CUST28635,39,Female,Urban,Medium,1,18391.89,1,2,Business Owner,688000.0,Life
CUST28636,54,Male,Urban,Medium,3,34085.02,2,2,Student,457000.0,Health
CUST28637,71,Male,Suburban,Medium,5,25713.44,0,2,Retired,428000.0,Auto
CUST28638,62,Male,Urban,Low,2,22115.46,1,0,Retired,590000.0,Life
CUST28639,41,Male,Suburban,Medium,1,33403.08,1,2,Salaried,708000.0,Property
CUST28640,25,Female,Suburban,Low,0,26974.26,0,1,Salaried,304000.0,Health
CUST28641,32,Female,Urban,High,2,26738.24,0,1,Salaried,472000.0,Health
CUST28642,68,Male,Suburban,Medium,2,33277.79,1,0,Salaried,773000.0,Life
CUST28643,58,Female,Rural,Medium,1,46952.5,1,1,Salaried,543000.0,Health
CUST28644,23,Male,Rural,Medium,4,20299.48,2,3,Salaried,605000.0,Life
CUST28645,40,Female,Urban,Medium,0,19747.97,1,2,Business Owner,650000.0,Life
CUST28646,42,Male,Urban,Medium,4,20412.99,2,1,Business Owner,403000.0,Auto
CUST28647,48,Female,Suburban,High,2,27443.69,2,0,Salaried,563000.0,Property
CUST28648,63,Male,Rural,Medium,4,16241.66,2,0,Self-Employed,387000.0,Property
CUST28649,46,Male,Suburban,Medium,5,31959.69,0,1,Business Owner,482000.0,Life
CUST28650,40,Female,Urban,Low,1,10464.87,0,2,Salaried,525000.0,Property
CUST28651,27,Female,Urban,Low,0,16589.87,1,2,Student,632000.0,Auto
CUST28652,26,Male,Urban,Medium,1,33300.78,0,0,Salaried,747000.0,Life
CUST28653,66,Female,Urban,Low,1,26056.6,1,0,Retired,617000.0,Property
CUST28654,30,Female,Urban,Medium,3,19599.45,2,1,Student,579000.0,Auto
CUST28655,49,Male,Urban,Medium,3,41975.82,1,0,Self-Employed,545000.0,Property
CUST28656,66,Female,Rural,Low,1,32500.17,1,2,Salaried,100000.0,Auto
CUST28657,68,Male,Urban,Medium,2,15664.32,2,2,Self-Employed,697000.0,Auto
CUST28658,62,Female,Rural,Medium,1,16411.46,2,2,Salaried,383000.0,Property
CUST28659,58,Male,Suburban,Medium,1,37756.91,0,2,Salaried,246000.0,Auto
CUST28660,18,Male,Urban,Low,3,36902.96,1,0,Self-Employed,359000.0,Life
CUST28661,18,Female,Suburban,Medium,2,21543.84,1,2,Self-Employed,817000.0,Life
CUST28662,54,Male,Urban,Low,2,34126.44,2,1,Salaried,50000.0,Property
CUST28663,57,Male,Suburban,High,1,18448.07,1,1,Salaried,700000.0,Health
CUST28664,35,Female,Suburban,Medium,2,39284.08,0,1,Salaried,645000.0,Health
CUST28665,53,Male,Rural,Low,1,14855.83,2,1,Student,478000.0,Health
CUST28666,48,Female,Urban,Medium,1,39825.35,2,1,Self-Employed,369000.0,Auto
CUST28667,71,Female,Urban,Low,2,4409.71,2,2,Retired,302000.0,Life
CUST28668,18,Male,Urban,Low,3,20257.9,0,1,Student,860000.0,Health
CUST28669,64,Female,Urban,Medium,2,1000.0,4,1,Self-Employed,370000.0,Health
CUST28670,69,Female,Urban,Low,3,25629.59,1,1,Salaried,785000.0,Auto
CUST28671,53,Male,Rural,Medium,1,20129.08,1,1,Business Owner,537000.0,Auto
CUST28672,74,Female,Urban,High,0,15291.05,2,1,Retired,712000.0,Life
CUST28673,26,Male,Suburban,Low,1,20885.69,1,1,Salaried,272000.0,Property
CUST28674,39,Female,Suburban,High,0,25965.09,2,2,Salaried,744000.0,Auto
CUST28675,73,Male,Urban,Medium,1,24657.08,1,2,Salaried,652000.0,Life
CUST28676,45,Female,Urban,Medium,3,38616.98,3,2,Salaried,373000.0,Auto
CUST28677,43,Male,Urban,Low,0,16364.87,0,0,Salaried,420000.0,Auto
CUST28678,69,Male,Suburban,Medium,2,19813.4,0,0,Salaried,477000.0,Health
CUST28679,27,Female,Urban,Medium,3,32857.11,3,0,Retired,777000.0,Auto
CUST28680,73,Male,Suburban,High,0,27622.02,0,1,Retired,535000.0,Property
CUST28681,64,Male,Suburban,Medium,3,15561.4,1,1,Self-Employed,389000.0,Health
CUST28682,20,Male,Rural,Medium,2,27756.58,0,0,Self-Employed,343000.0,Health
CUST28683,19,Female,Suburban,Medium,2,29735.32,4,3,Retired,631000.0,Health
CUST28684,71,Male,Suburban,Low,4,43378.76,2,1,Salaried,602000.0,Health
CUST28685,54,Female,Suburban,Medium,2,17301.91,3,1,Business Owner,213000.0,Health
